Shop For Sale Hanwalla,1800,Building,https://ikman.lk/en/ad/shop-for-sale-hanwalla-for-sale-colombo,"Hanwella,",Hanwalla,https://i.ikman-st.com/shop-for-sale-hanwalla-for-sale-colombo/336fe517-0535-4b75-8b28-dfe92fbe1bf0/142/107/cropped.jpg,65000000,Sale,Ikman.lk,2026-02-21
HOTAL FOR SALE IN Hikkaduwa,9000,Hotel,https://ikman.lk/en/ad/hotal-for-sale-in-hikkaduwa-walawwa-for-sale-galle,"Hikkaduwa,",Close To Hikkaduwa,https://i.ikman-st.com/hotal-for-sale-in-hikkaduwa-walawwa-for-sale-galle/7c2d332f-f174-4521-b530-38965ae134cd/142/107/cropped.jpg,320000000,Sale,Ikman.lk,2026-02-21
Beach Facing 37 P Hotel SALE AT Talaraba Mirissa,8000,Hotel,https://ikman.lk/en/ad/af656-beach-facing-37-p-hotel-sale-at-talaraba-mirissa-for-sale-matara,"Weligama,",Talaraba Mirissa,https://i.ikman-st.com/af656-beach-facing-37-p-hotel-sale-at-talaraba-mirissa-for-sale-matara/5e7f9cf6-34a4-4fc2-a083-97c0586610ab/142/107/cropped.jpg,260000000,Sale,Ikman.lk,2026-02-21
Beach Facing 37 P Hotel SALE AT Talaraba Mirissa,8000,Hotel,https://ikman.lk/en/ad/afa937-beach-facing-37-p-hotel-sale-at-talaraba-mirissa-for-sale-matara,"Weligama,",Talaraba Mirissa,https://i.ikman-st.com/afa937-beach-facing-37-p-hotel-sale-at-talaraba-mirissa-for-sale-matara/5335ff6a-2bac-4348-8c9e-1fef513cffae/142/107/cropped.jpg,260000000,Sale,Ikman.lk,2026-02-21
Commcial Property for Sale in Gampaha Town,1600,Building,https://ikman.lk/en/ad/commcial-property-for-sale-in-gampaha-town-for-sale-gampaha-1,"Gampaha City,",commcial property for sale in gampaha town,https://i.ikman-st.com/commcial-property-for-sale-in-gampaha-town-for-sale-gampaha-1/c88ffcbd-f135-44e8-b561-24b62e874a21/142/107/cropped.jpg,25000000,Sale,Ikman.lk,2026-02-21
720 Perches Hotel for Sale in Galewela,3400,Hotel,https://ikman.lk/en/ad/720-perches-hotel-for-sale-in-galewela-for-sale-matale,"Galewela,",Galewela,https://i.ikman-st.com/720-perches-hotel-for-sale-in-galewela-for-sale-matale/5640c977-4a09-4c5d-a8ed-88226e1529db/142/107/cropped.jpg,72500000,Sale,Ikman.lk,2026-02-21
56P Commercial Land Close to Kaduwela - Biyagama Main Road,15000,Other,https://ikman.lk/en/ad/56p-commercial-land-close-to-kaduwela-biyagama-main-road-for-sale-colombo,"Kaduwela,",Close to Kaduwela - Biyagama Main Road,https://i.ikman-st.com/56p-commercial-land-close-to-kaduwela-biyagama-main-road-for-sale-colombo/ab3476fe-22bd-4c89-87e4-75f2de340f6e/142/107/cropped.jpg,1300000,Sale,Ikman.lk,2026-02-21
Two Storey 4160 Sqft Commercial Building For Sale in Kaduwela,4160,Building,https://ikman.lk/en/ad/two-storey-4160-sqft-commercial-building-for-sale-in-kaduwela-for-sale-colombo,"Kaduwela,",Kaduwela,https://i.ikman-st.com/two-storey-4160-sqft-commercial-building-for-sale-in-kaduwela-for-sale-colombo/8a4d5427-f86a-4cf8-a0e9-d195c655898c/142/107/cropped.jpg,37000000,Sale,Ikman.lk,2026-02-21
Commercial property for Sale in Homagama - Near NSBM University,10000,Building,https://ikman.lk/en/ad/commercial-property-for-sale-in-homagama-near-nsbm-university-for-sale-colombo,"Homagama,","NSBM Road, Homagama",https://i.ikman-st.com/commercial-property-for-sale-in-homagama-near-nsbm-university-for-sale-colombo/d4a90362-a667-4db2-b0d8-8e0a8c2cf922/142/107/cropped.jpg,55000000,Sale,Ikman.lk,2026-02-21
Commcial building for sale in mout lavinia,4000,Building,https://ikman.lk/en/ad/commcial-building-for-sale-in-mout-lavinia-for-sale-colombo,"Mount Lavinia,",Commcial building for sale in mount lavinia,https://i.ikman-st.com/commcial-building-for-sale-in-mout-lavinia-for-sale-colombo/1503e11e-e5fb-4487-9fd5-b4fcdac317e6/142/107/cropped.jpg,87500000,Sale,Ikman.lk,2026-02-21
Villa for Sale in Galle,4150,Hotel,https://ikman.lk/en/ad/villa-for-sale-in-galle-for-sale-galle-38,"Galle City,","Richmond Hill Road, Galle",https://i.ikman-st.com/villa-for-sale-in-galle-for-sale-galle-38/db04ca02-a4b5-4202-b2e5-a92106624c93/142/107/cropped.jpg,200000000,Sale,Ikman.lk,2026-02-21
TWO PRIME COMMERCIAL BUILDINGS FOR SALE AT RAJAGIRIYA,20352,Building,https://ikman.lk/en/ad/two-prime-commercial-buildings-for-sale-at-rajagiriya-em033sk-for-sale-colombo,"Rajagiriya,","Rajagiriya, Colombo",https://i.ikman-st.com/two-prime-commercial-buildings-for-sale-at-rajagiriya-em033sk-for-sale-colombo/3ed6e1c1-8baf-47a6-8308-a69da22e02c2/142/107/cropped.jpg,750000000,Sale,Ikman.lk,2026-02-21
"Office space for rent in Colombo 3 - 550,000 Per month",1400,Office space,https://www.lankapropertyweb.com/rentals/property_details-5834674.html,Colombo 3,Colombo 3     [View on large map],https://www.lankapropertyweb.com/pics/5834674/5834674_1762767415_2158.jpeg,550000,Rent,Lankapropertyweb.com,2026-02-21
"Commercial space for rent in Kalubowila - 300,000...",2200,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5866196.html,Kalubowila,Kalubowila     [View on large map],https://www.lankapropertyweb.com/pics/5866196/5866196_1770374066_9846.jpeg,300000,Rent,Lankapropertyweb.com,2026-02-21
Building for rent in Colombo 2 - Rs. 370 Per SQFT,3700,Building,https://www.lankapropertyweb.com/rentals/property_details-5857065.html,Colombo 2,Colombo 2     [View on large map],https://www.lankapropertyweb.com/pics/5857065/5857065_1768537949_7836.jpeg,370,Rent,Lankapropertyweb.com,2026-02-21
Office space for rent in Colombo 2 - Rs. 250 Per SQFT,2000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5853046.html,Colombo 2,Colombo 2     [View on large map],https://www.lankapropertyweb.com/pics/5853046/5853046_1767695898_208.jpeg,250,Rent,Lankapropertyweb.com,2026-02-21
Office space for rent in Colombo 8 for Rs. 220 (per...,3000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5792678.html,"Baseline Road, Colombo 8","Baseline Road, Colombo 8     [View on large map]",https://www.lankapropertyweb.com/pics/5792678/5792678_1753089993_1056.jpeg,220,Rent,Lankapropertyweb.com,2026-02-21
Office space for rent in Colombo 3,5000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5836460.html,Colombo 3,Colombo 3     [View on large map],https://www.lankapropertyweb.com/pics/5836460/5836460_1763110491_3985.jpeg,675000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Building for rent in Rajagiriya (...,12852,Building,https://www.lankapropertyweb.com/rentals/property_details-5852559.html,"Madinnagoda, Rajagiriya","Madinnagoda, Rajagiriya     [View on large map]",https://www.lankapropertyweb.com/pics/5852559/5852559_1767599136_3902.jpeg,165,Rent,Lankapropertyweb.com,2026-02-21
Commercial Building for rent in Rajagiriya - 200 Per...,3000,Building,https://www.lankapropertyweb.com/rentals/property_details-5861326.html,Rajagiriya,Rajagiriya     [View on large map],https://www.lankapropertyweb.com/pics/5861326/5861326_1769411660_6409.jpeg,200,Rent,Lankapropertyweb.com,2026-02-21
Commercial Building for rent in Rajagiriya (M...,7500,Building,https://www.lankapropertyweb.com/rentals/property_details-5852568.html,"Madinnagoda, Rajagiriya","Madinnagoda, Rajagiriya     [View on large map]",https://www.lankapropertyweb.com/pics/5852568/5852568_1767599956_0573.jpeg,165,Rent,Lankapropertyweb.com,2026-02-21
Office space for rent in Nugegoda- Owner Posted,6000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5798242.html,N/A,N/A,/includes/img/details/details/scale.svg,540000/month[90PSF],Rent,Lankapropertyweb.com,2026-02-21
Office space for rent in Colombo 3 - Rs. 300 Per SQFT,3000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5855622.html,Colombo 3,Colombo 3     [View on large map],https://www.lankapropertyweb.com/pics/5855622/5855622_1768219019_6968.jpeg,300,Rent,Lankapropertyweb.com,2026-02-21
20 Seats -Coworking Space for Rent in Rajagiriya -...,1650,Co-working,https://www.lankapropertyweb.com/rentals/property_details-5793771.html,"N.J.V.Cooray Mawatha, Rajagiriya","N.J.V.Cooray Mawatha, Rajagiriya     [View on large map]",https://www.lankapropertyweb.com/pics/5793771/5793771_1753359381_3282.jpeg,470000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Building for rent in Colombo 8 - Rs. 175...,15000,Building,https://www.lankapropertyweb.com/rentals/property_details-5846579.html,Colombo 8,Colombo 8     [View on large map],https://www.lankapropertyweb.com/pics/5846579/5846579_1766037996_1835.jpeg,175,Rent,Lankapropertyweb.com,2026-02-21
Commercial Space for rent in Nugegoda - 1 million per...,20000,Building,https://www.lankapropertyweb.com/rentals/property_details-5802101.html,N/A,N/A,/images/loading-image-9.gif,1M/month[50PSF],Rent,Lankapropertyweb.com,2026-02-21
",000 sqft Office space for rent in Colombo...",7000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5750847.html,N/A,N/A,/images/loading-image-9.gif,275PerSqft[193MPM],Rent,Lankapropertyweb.com,2026-02-21
Building for rent in Rajagiriya for Rs. 250 (per sq....,6000,Building,https://www.lankapropertyweb.com/rentals/property_details-5784911.html,Rajagiriya,Rajagiriya     [View on large map],https://www.lankapropertyweb.com/pics/5784911/5784911_1751268861_4565.jpeg,250,Rent,Lankapropertyweb.com,2026-02-21
7 Bedroom Hotel / Villa for Lease in Nuwara Eliya –...,3500,Guest House,https://www.lankapropertyweb.com/rentals/property_details-5869624.html,"Lady Horton Road, Nuwara Eliya","Lady Horton Road, Nuwara Eliya     [View on large map]",https://www.lankapropertyweb.com/pics/5869624/5869624_1771194889_2685.jpeg,760000,Rent,Lankapropertyweb.com,2026-02-21
"7,500 Sq.ft Office Space for Rent - CP47102",7500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5817203.html,"M D H Jayawardene Mawatha, Rajagiriya","M D H Jayawardene Mawatha, Rajagiriya     [View on large map]",https://www.lankapropertyweb.com/pics/5817203/5817203_1758866367_7084.jpeg,1200000,Rent,Lankapropertyweb.com,2026-02-21
Two Private Apartments in Colombo 07,1750,Office space,https://www.lankapropertyweb.com/rentals/property_details-5862361.html,"Gregory's Road, Colombo 7","Gregory's Road, Colombo 7     [View on large map]",https://www.lankapropertyweb.com/pics/5862361/5862361_1769584367_4458.jpeg,320000,Rent,Lankapropertyweb.com,2026-02-21
Office Space for Rent in Colombo 02 - THI044C,9580,Office space,https://www.lankapropertyweb.com/rentals/property_details-5871669.html,Colombo 2,Colombo 2     [View on large map],https://www.lankapropertyweb.com/pics/5871669/5871669_1771653115_2056.jpeg,300,Rent,Lankapropertyweb.com,2026-02-21
"15,000 Sq.ft Commercial Building for Rent - CP10209",15000,Building,https://www.lankapropertyweb.com/rentals/property_details-5869841.html,"Duplication Road, Colombo 4","Duplication Road, Colombo 4     [View on large map]",https://www.lankapropertyweb.com/pics/5869841/5869841_1771242559_0533.jpeg,3200000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property - Office Space for Rent in Rajagiriya...,7500,Building,https://www.lankapropertyweb.com/rentals/property_details-5871664.html,Rajagiriya,Rajagiriya     [View on large map],https://www.lankapropertyweb.com/pics/5871664/5871664_1771652424_7905.jpeg,1875000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent in Colombo 08,5776,Building,https://www.lankapropertyweb.com/rentals/property_details-5871666.html,Colombo 8,Colombo 8     [View on large map],https://www.lankapropertyweb.com/pics/5871666/5871666_1771652550_0895.jpeg,1900000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent in Colombo 08,1850,Building,https://www.lankapropertyweb.com/rentals/property_details-5871662.html,Colombo 8,Colombo 8     [View on large map],https://www.lankapropertyweb.com/pics/5871662/5871662_1771652183_9413.jpeg,750000,Rent,Lankapropertyweb.com,2026-02-21
Office space for rent in Nawala for Rs. 3 lakhs (Per...,1500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5773558.html,N/A,N/A,/images/loading-image-9.gif,300000/month[200PSF],Rent,Lankapropertyweb.com,2026-02-21
Showroom / Office Space For Rent – Colombo 02,4000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5869879.html,Colombo 2,Colombo 2     [View on large map],https://www.lankapropertyweb.com/pics/5869879/5869879_1771390261_6374.jpeg,N/A,Rent,Lankapropertyweb.com,2026-02-21
Commercial Space For Rent In Homagama,1300,Office space,https://www.lankapropertyweb.com/rentals/property_details-5862424.html,"High level, Homagama","High level, Homagama     [View on large map]",https://www.lankapropertyweb.com/pics/5862424/5862424_1769591421_5962.jpeg,210000,Rent,Lankapropertyweb.com,2026-02-21
"Building for rent in Rajagiriya - 500,000 per month...",3000,Building,https://www.lankapropertyweb.com/rentals/property_details-5803408.html,N/A,N/A,/images/loading-image-9.gif,500000/month[167PSF],Rent,Lankapropertyweb.com,2026-02-21
Transition seamlessly into ready-to-use open plan office...,1186,Office space,https://www.lankapropertyweb.com/rentals/property_details-5755194.html,"No 234/4, 1F & 2F, Sri Jayawardhanapura Mawatha, Rajagiriya","No 234/4, 1F & 2F, Sri Jayawardhanapura Mawatha, Rajagiriya     [View on large map]",https://www.lankapropertyweb.com/pics/5755194/5755194_1742899956_5837.jpeg,413900,Rent,Lankapropertyweb.com,2026-02-21
"5,500 Sq.ft Office Space for Rent - CP47108",5500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5817277.html,"M D H Jayawardene Mawatha, Rajagiriya","M D H Jayawardene Mawatha, Rajagiriya     [View on large map]",https://www.lankapropertyweb.com/pics/5817277/5817277_1758875675_1847.jpeg,825000,Rent,Lankapropertyweb.com,2026-02-21
Nawala Main Road Facing Brand New Building for Rent,3620,Building,https://ikman.lk/en/ad/nawala-main-road-facing-brand-new-building-for-rent-for-rent-colombo-2,"Nawala,",HomeAll adsPropertyCommercial Property RentalsBuildingBuilding in ColomboBuilding in NawalaNawala Main Road Facing Brand New Building for Rent,https://i.ikman-st.com/nawala-main-road-facing-brand-new-building-for-rent-for-rent-colombo-2/8b8f9ecb-7526-4077-80ae-4ef155beb7cb/142/107/cropped.jpg,370000,Rent,Ikman.lk,2026-02-21
Fully A/C Office For Rent Facing Maradana Road Colombo 08 [ 2006C ],3500,Office,https://ikman.lk/en/ad/fully-a-c-office-for-rent-facing-maradana-road-colombo-08-2006c-for-rent-colombo-1,"Colombo 10,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 10Fully A/C Office For Rent Facing Maradana Road Colombo 08 [ 2006C ],https://i.ikman-st.com/fully-a-c-office-for-rent-facing-maradana-road-colombo-08-2006c-for-rent-colombo-1/65179261-9c96-4cf8-ac3a-f7bc0ca5860a/142/107/cropped.jpg,350000,Rent,Ikman.lk,2026-02-21
Commercial Property - Building for Rent in Nawala,4200,Building,https://ikman.lk/en/ad/commercial-property-building-for-rent-in-nawala-a1834-for-rent-colombo-2,"Nawala,",HomeAll adsPropertyCommercial Property RentalsBuildingBuilding in ColomboBuilding in NawalaCommercial Property - Building for Rent in Nawala (A1834),https://i.ikman-st.com/commercial-property-building-for-rent-in-nawala-a1834-for-rent-colombo-2/5b4ba14c-5b3f-4e43-98a1-56dbc1e1dd67/142/107/cropped.jpg,450000,Rent,Ikman.lk,2026-02-21
Office Space for Rent â Colombo 5,30000,Office,https://ikman.lk/en/ad/office-space-for-rent-colombo-5-em200-for-rent-colombo,"Colombo 5,",Colombo 5,https://i.ikman-st.com/office-space-for-rent-colombo-5-em200-for-rent-colombo/8f23be3b-7a82-4c6d-b55c-1f7f2a23f7c9/142/107/cropped.jpg,12000000,Rent,Ikman.lk,2026-02-21
Commercial Property for Rent in Colombo 02,33300,Other,https://ikman.lk/en/ad/commercial-property-for-rent-in-colombo-02-a3977-for-rent-colombo-2,"Colombo 2,",HomeAll adsPropertyCommercial Property RentalsOtherOther in ColomboOther in Colombo 2Commercial Property for Rent in Colombo 02 (A3977),https://i.ikman-st.com/commercial-property-for-rent-in-colombo-02-a3977-for-rent-colombo-2/f0299769-9382-40c5-bcb7-5a1d7a061487/142/107/cropped.jpg,5500000,Rent,Ikman.lk,2026-02-21
Colombo 6 kirulapana 3500 sqft office space For Rent,Colombo6kirulapana3500oicepaceForRen,Office,https://ikman.lk/en/ad/colombo-6-kirulapana-3500-sqft-office-space-for-rent-for-rent-colombo,"Colombo 6,",Colombo 6 kirulapana,https://i.ikman-st.com/colombo-6-kirulapana-3500-sqft-office-space-for-rent-for-rent-colombo/e8ec2b73-13e0-4c3e-8b43-4f45af7ac7ef/142/107/cropped.jpg,275000,Rent,Ikman.lk,2026-02-21
Office for Rent Facing Main Road Colombo 08 [ 2006 C ],3500,Other,https://ikman.lk/en/ad/office-for-rent-facing-main-road-colombo-08-2006-c-for-rent-colombo,"Colombo 8,",HomeAll adsPropertyCommercial Property RentalsOtherOther in ColomboOther in Colombo 8Office for Rent Facing Main Road Colombo 08 [ 2006 C ],https://i.ikman-st.com/office-for-rent-facing-main-road-colombo-08-2006-c-for-rent-colombo/d4169235-8d26-48cd-9b57-1ab847e6372d/142/107/cropped.jpg,350000,Rent,Ikman.lk,2026-02-21
"Colombo 4, 2 Story , Commercial Building For Rent",4500,Building,https://ikman.lk/en/ad/colombo-4-2-story-commercial-building-for-rent-mg1226-for-rent-colombo,"Colombo 4,","Melbourne Avenue, Colombo 4",https://i.ikman-st.com/colombo-4-2-story-commercial-building-for-rent-mg1226-for-rent-colombo/da040d4b-5a64-4a4b-a768-2c572d203cea/142/107/cropped.jpg,1500000,Rent,Ikman.lk,2026-02-21
Shop for Rent in Colombo 04,336,Shop,https://ikman.lk/en/ad/shop-for-rent-in-colombo-04-for-rent-colombo-1,"Colombo 4,","2, Joseph Lane, Colombo 04",https://i.ikman-st.com/shop-for-rent-in-colombo-04-for-rent-colombo-1/353cbeb3-44c0-4611-ba51-2656053589ae/142/107/cropped.jpg,250000,Rent,Ikman.lk,2026-02-21
Office Space Rent Colombo 14,4000,Office,https://ikman.lk/en/ad/office-space-rent-colombo-14-for-rent-colombo,"Colombo 14,",Colombo 14,https://i.ikman-st.com/office-space-rent-colombo-14-for-rent-colombo/c0da4500-e007-4c67-a3de-4826216f623d/142/107/cropped.jpg,500000,Rent,Ikman.lk,2026-02-21
"8,200 Sq.ft - Office Space for Rent CP48800",8200,Office,https://ikman.lk/en/ad/8200-sqft-office-space-for-rent-cp48800-for-rent-colombo,"Dehiwala,","Station Road, Dehiwala",https://i.ikman-st.com/8200-sqft-office-space-for-rent-cp48800-for-rent-colombo/10fc1f24-3e80-48db-aea8-fbfd40c2ea97/142/107/cropped.jpg,1200000,Rent,Ikman.lk,2026-02-21
Maharagama Arauwala Commercial Property For Rent,1300,Office,https://ikman.lk/en/ad/maharagama-arauwala-commercial-property-for-rent-for-rent-colombo,"Maharagama,",Maharagama Arauwala.,https://i.ikman-st.com/maharagama-arauwala-commercial-property-for-rent-for-rent-colombo/d3202012-885c-417a-8a67-04b7a70641b2/142/107/cropped.jpg,150000,Rent,Ikman.lk,2026-02-21
Commmercial Shop Office for Rent Borella,500,Shop,https://ikman.lk/en/ad/commmercial-shop-office-for-rent-borella-for-rent-colombo,"Colombo 8,",Borella Junctuon,https://i.ikman-st.com/commmercial-shop-office-for-rent-borella-for-rent-colombo/87bc0cdf-8e32-4deb-b4c3-5f67ff38278c/142/107/cropped.jpg,95000,Rent,Ikman.lk,2026-02-21
Office Space Rent in Colombo 08,4000,Office,https://ikman.lk/en/ad/office-space-rent-in-colombo-08-for-rent-colombo,"Colombo 8,",Colombo 08,https://i.ikman-st.com/office-space-rent-in-colombo-08-for-rent-colombo/fb6fc7f1-5f10-444a-b425-6f75303b038d/142/107/cropped.jpg,525000,Rent,Ikman.lk,2026-02-21
Office Space for Rent in Bambalapitiya,2200,Office,https://ikman.lk/en/ad/office-space-for-rent-in-bambalapitiya-for-rent-colombo-6,"Nawala,","Marine Drive, Bambalapitiya. Colombo 04",https://i.ikman-st.com/office-space-for-rent-in-bambalapitiya-for-rent-colombo-6/dc1922a5-eeed-4bf1-bb8d-36eaa41ec012/142/107/cropped.jpg,450000,Rent,Ikman.lk,2026-02-21
"Colombo 10 : 15,000sf Building for rent",15000,Building,https://ikman.lk/en/ad/colombo-10-15000sf-building-for-rent-for-rent-colombo,"Colombo 10,","Maradana Road, Colombo 10",https://i.ikman-st.com/colombo-10-15000sf-building-for-rent-for-rent-colombo/2c24d65e-8b0d-42b6-8078-137ab2587d22/142/107/cropped.jpg,1000000,Rent,Ikman.lk,2026-02-21
